|02-08-2021 02:05:43.706|INFO |simpletest.client||||client.cpp:155|int main(int, char **)|SimpleClientParams: clientInitialRetryTimeoutMilli: 1100, clientMinRetryTimeoutMilli: 1000, clientMaxRetryTimeoutMilli: 2000, clientSendsRequestToAllReplicasFirstThresh: 2, clientSendsRequestToAllReplicasPeriodThresh: 2, clientPeriodicResetThresh: 30
|02-08-2021 02:05:43.706|INFO |simpletest.client||||simple_test_client.hpp:71|bool SimpleTestClient::run()|ClientParams: clientId: 6, numOfReplicas: 6, numOfClients: 2, numOfIterations: 5000, fVal: 1, cVal: 1
|02-08-2021 02:05:43.706|INFO |communication.factory||||CommFactory.cpp:30|static bft::communication::ICommunication *bft::communication::CommFactory::create(const bft::communication::BaseCommConfig &)|Using PlainUDP: Host=0.0.0.0, Port=3722
|02-08-2021 02:05:43.706|INFO |simpletest.client||||simple_test_client.hpp:97|bool SimpleTestClient::run()|Starting 5000
|02-08-2021 02:05:43.915|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 208087 Time 857571461
|02-08-2021 02:05:43.918|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 3320 Time 857571464
|02-08-2021 02:05:43.925|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 7442 Time 857571471
|02-08-2021 02:05:43.930|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4601 Time 857571476
|02-08-2021 02:05:43.935|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5352 Time 857571481
|02-08-2021 02:05:43.941|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5858 Time 857571487
|02-08-2021 02:05:43.942|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 376 Time 857571488
|02-08-2021 02:05:43.947|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5293 Time 857571493
|02-08-2021 02:05:43.954|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6925 Time 857571500
|02-08-2021 02:05:43.960|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5786 Time 857571506
|02-08-2021 02:05:43.965|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5174 Time 857571511
|02-08-2021 02:05:43.970|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5196 Time 857571516
|02-08-2021 02:05:43.976|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5821 Time 857571522
|02-08-2021 02:05:43.976|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 145 Time 857571522
|02-08-2021 02:05:43.981|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5204 Time 857571527
|02-08-2021 02:05:43.987|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5447 Time 857571533
|02-08-2021 02:05:43.993|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6211 Time 857571539
|02-08-2021 02:05:43.998|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5214 Time 857571544
|02-08-2021 02:05:44.004|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5721 Time 857571550
