|01-21-2021 01:01:50.686|INFO |simpletest.client||||client.cpp:155|int main(int, char **)|SimpleClientParams: clientInitialRetryTimeoutMilli: 1100, clientMinRetryTimeoutMilli: 1000, clientMaxRetryTimeoutMilli: 2000, clientSendsRequestToAllReplicasFirstThresh: 2, clientSendsRequestToAllReplicasPeriodThresh: 2, clientPeriodicResetThresh: 30
|01-21-2021 01:01:50.686|INFO |simpletest.client||||simple_test_client.hpp:71|bool SimpleTestClient::run()|ClientParams: clientId: 7, numOfReplicas: 6, numOfClients: 2, numOfIterations: 5000, fVal: 1, cVal: 1
|01-21-2021 01:01:50.686|INFO |communication.factory||||CommFactory.cpp:30|static bft::communication::ICommunication *bft::communication::CommFactory::create(const bft::communication::BaseCommConfig &)|Using PlainUDP: Host=0.0.0.0, Port=3724
|01-21-2021 01:01:50.686|INFO |simpletest.client||||simple_test_client.hpp:97|bool SimpleTestClient::run()|Starting 5000
|01-21-2021 01:01:50.891|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 205039 Time 30762428
|01-21-2021 01:01:50.896|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4566 Time 30762432
|01-21-2021 01:01:50.901|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5373 Time 30762438
|01-21-2021 01:01:50.906|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4861 Time 30762443
|01-21-2021 01:01:50.912|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5908 Time 30762448
|01-21-2021 01:01:50.917|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4724 Time 30762453
|01-21-2021 01:01:50.917|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 179 Time 30762453
|01-21-2021 01:01:50.922|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5578 Time 30762459
|01-21-2021 01:01:50.929|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6312 Time 30762465
|01-21-2021 01:01:50.934|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5286 Time 30762471
|01-21-2021 01:01:50.939|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5038 Time 30762476
|01-21-2021 01:01:50.944|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4663 Time 30762480
|01-21-2021 01:01:50.949|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5182 Time 30762486
|01-21-2021 01:01:50.949|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 353 Time 30762486
|01-21-2021 01:01:50.953|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 3950 Time 30762490
|01-21-2021 01:01:50.958|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5062 Time 30762495
|01-21-2021 01:01:50.964|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5062 Time 30762500
|01-21-2021 01:01:50.969|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5044 Time 30762505
|01-21-2021 01:01:50.973|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4339 Time 30762509
|01-21-2021 01:01:50.978|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4664 Time 30762514
|01-21-2021 01:01:50.978|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 160 Time 30762514
|01-21-2021 01:01:50.984|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6051 Time 30762520
|01-21-2021 01:01:50.989|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4795 Time 30762525
|01-21-2021 01:01:50.994|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5739 Time 30762531
|01-21-2021 01:01:51.000|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5707 Time 30762537
|01-21-2021 01:01:51.005|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4900 Time 30762542
|01-21-2021 01:01:51.011|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6161 Time 30762548
|01-21-2021 01:01:51.012|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 303 Time 30762548
|01-21-2021 01:01:51.017|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5546 Time 30762554
|01-21-2021 01:01:51.024|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6899 Time 30762560
|01-21-2021 01:01:51.031|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 7349 Time 30762568
|01-21-2021 01:01:51.037|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5114 Time 30762573
|01-21-2021 01:01:51.042|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5028 Time 30762578
|01-21-2021 01:01:51.049|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 7098 Time 30762585
|01-21-2021 01:01:51.049|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 434 Time 30762586
|01-21-2021 01:01:51.054|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4925 Time 30762591
|01-21-2021 01:01:51.059|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5139 Time 30762596
|01-21-2021 01:01:51.064|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5097 Time 30762601
|01-21-2021 01:01:51.069|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4848 Time 30762606
|01-21-2021 01:01:51.074|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4939 Time 30762611
|01-21-2021 01:01:51.080|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5552 Time 30762616
|01-21-2021 01:01:51.080|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 117 Time 30762616
|01-21-2021 01:01:51.085|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5190 Time 30762622
|01-21-2021 01:01:51.090|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5147 Time 30762627
|01-21-2021 01:01:51.096|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5284 Time 30762632
|01-21-2021 01:01:51.101|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5031 Time 30762637
|01-21-2021 01:01:51.105|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4863 Time 30762642
|01-21-2021 01:01:51.111|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5393 Time 30762647
|01-21-2021 01:01:51.111|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 282 Time 30762648
|01-21-2021 01:01:51.116|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4515 Time 30762652
|01-21-2021 01:01:51.120|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4785 Time 30762657
|01-21-2021 01:01:51.125|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4379 Time 30762661
|01-21-2021 01:01:51.132|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6817 Time 30762668
|01-21-2021 01:01:51.137|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4879 Time 30762673
|01-21-2021 01:01:51.142|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5392 Time 30762678
|01-21-2021 01:01:51.142|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 303 Time 30762679
|01-21-2021 01:01:51.148|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5731 Time 30762685
|01-21-2021 01:01:51.153|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4998 Time 30762690
|01-21-2021 01:01:51.159|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5709 Time 30762695
|01-21-2021 01:01:51.163|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4657 Time 30762700
|01-21-2021 01:01:51.169|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5220 Time 30762705
|01-21-2021 01:01:51.174|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5530 Time 30762711
|01-21-2021 01:01:51.175|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 417 Time 30762711
|01-21-2021 01:01:51.180|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5067 Time 30762716
|01-21-2021 01:01:51.185|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5197 Time 30762721
|01-21-2021 01:01:51.190|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5045 Time 30762726
|01-21-2021 01:01:51.197|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6727 Time 30762733
|01-21-2021 01:01:51.202|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4893 Time 30762738
|01-21-2021 01:01:51.207|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5589 Time 30762744
|01-21-2021 01:01:51.207|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 173 Time 30762744
|01-21-2021 01:01:51.212|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5020 Time 30762749
|01-21-2021 01:01:51.218|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5266 Time 30762754
|01-21-2021 01:01:51.223|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5153 Time 30762759
|01-21-2021 01:01:51.228|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4946 Time 30762764
|01-21-2021 01:01:51.234|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6467 Time 30762771
|01-21-2021 01:01:51.239|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4197 Time 30762775
|01-21-2021 01:01:51.239|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 290 Time 30762775
|01-21-2021 01:01:51.244|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5531 Time 30762781
|01-21-2021 01:01:51.249|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4911 Time 30762786
|01-21-2021 01:01:51.255|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5185 Time 30762791
|01-21-2021 01:01:51.260|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5533 Time 30762797
|01-21-2021 01:01:51.265|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4967 Time 30762802
|01-21-2021 01:01:51.270|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4532 Time 30762806
|01-21-2021 01:01:51.270|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 136 Time 30762806
|01-21-2021 01:01:51.274|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4704 Time 30762811
|01-21-2021 01:01:51.280|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5096 Time 30762816
|01-21-2021 01:01:51.285|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5613 Time 30762822
|01-21-2021 01:01:51.291|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6109 Time 30762828
|01-21-2021 01:01:51.297|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5808 Time 30762834
|01-21-2021 01:01:51.302|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5031 Time 30762839
|01-21-2021 01:01:51.303|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 336 Time 30762839
|01-21-2021 01:01:51.308|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5154 Time 30762844
|01-21-2021 01:01:51.313|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4816 Time 30762849
|01-21-2021 01:01:51.318|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5701 Time 30762855
|01-21-2021 01:01:51.324|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5353 Time 30762860
|01-21-2021 01:01:51.330|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6015 Time 30762866
|01-21-2021 01:01:51.335|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5322 Time 30762871
|01-21-2021 01:01:51.335|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 139 Time 30762872
|01-21-2021 01:01:51.340|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5028 Time 30762877
Iterations count: 100
Total iterations count: 100
|01-21-2021 01:01:51.346|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5515 Time 30762882
|01-21-2021 01:01:51.351|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5233 Time 30762887
|01-21-2021 01:01:51.357|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5477 Time 30762893
|01-21-2021 01:01:51.362|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5408 Time 30762898
|01-21-2021 01:01:51.367|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4963 Time 30762903
|01-21-2021 01:01:51.367|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 155 Time 30762904
|01-21-2021 01:01:51.372|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5368 Time 30762909
|01-21-2021 01:01:51.378|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5110 Time 30762914
|01-21-2021 01:01:51.383|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5519 Time 30762920
|01-21-2021 01:01:51.388|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5143 Time 30762925
|01-21-2021 01:01:51.394|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5930 Time 30762931
|01-21-2021 01:01:51.400|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5339 Time 30762936
|01-21-2021 01:01:51.400|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 136 Time 30762936
|01-21-2021 01:01:51.404|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4358 Time 30762941
|01-21-2021 01:01:51.409|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5373 Time 30762946
|01-21-2021 01:01:51.415|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5469 Time 30762951
|01-21-2021 01:01:51.421|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5635 Time 30762957
|01-21-2021 01:01:51.426|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5179 Time 30762962
|01-21-2021 01:01:51.431|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4782 Time 30762967
|01-21-2021 01:01:51.431|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 132 Time 30762967
|01-21-2021 01:01:51.436|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4842 Time 30762972
|01-21-2021 01:01:51.441|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4996 Time 30762977
|01-21-2021 01:01:51.447|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6028 Time 30762983
|01-21-2021 01:01:51.452|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5086 Time 30762988
|01-21-2021 01:01:51.456|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4229 Time 30762992
|01-21-2021 01:01:51.461|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5428 Time 30762998
|01-21-2021 01:01:51.462|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 125 Time 30762998
|01-21-2021 01:01:51.467|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5893 Time 30763004
|01-21-2021 01:01:51.472|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4607 Time 30763009
|01-21-2021 01:01:51.477|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5334 Time 30763014
|01-21-2021 01:01:51.483|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5155 Time 30763019
|01-21-2021 01:01:51.489|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6718 Time 30763026
|01-21-2021 01:01:51.494|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5060 Time 30763031
|01-21-2021 01:01:51.495|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 308 Time 30763031
|01-21-2021 01:01:51.500|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5297 Time 30763037
