|02-08-2021 00:35:57.058|INFO |simpletest.client||||client.cpp:155|int main(int, char **)|SimpleClientParams: clientInitialRetryTimeoutMilli: 1100, clientMinRetryTimeoutMilli: 1000, clientMaxRetryTimeoutMilli: 2000, clientSendsRequestToAllReplicasFirstThresh: 2, clientSendsRequestToAllReplicasPeriodThresh: 2, clientPeriodicResetThresh: 30
|02-08-2021 00:35:57.058|INFO |simpletest.client||||simple_test_client.hpp:71|bool SimpleTestClient::run()|ClientParams: clientId: 8, numOfReplicas: 6, numOfClients: 4, numOfIterations: 10000, fVal: 1, cVal: 1
|02-08-2021 00:35:57.058|INFO |communication.factory||||CommFactory.cpp:30|static bft::communication::ICommunication *bft::communication::CommFactory::create(const bft::communication::BaseCommConfig &)|Using PlainUDP: Host=0.0.0.0, Port=3726
|02-08-2021 00:35:57.058|INFO |simpletest.client||||simple_test_client.hpp:97|bool SimpleTestClient::run()|Starting 10000
|02-08-2021 00:35:57.262|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 204145 Time 852184808
|02-08-2021 00:35:57.267|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5291 Time 852184813
|02-08-2021 00:35:57.273|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5782 Time 852184819
|02-08-2021 00:35:57.278|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4691 Time 852184824
|02-08-2021 00:35:57.284|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6003 Time 852184830
|02-08-2021 00:35:57.290|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5948 Time 852184836
|02-08-2021 00:35:57.290|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 99 Time 852184836
|02-08-2021 00:35:57.295|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5359 Time 852184841
|02-08-2021 00:35:57.301|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5094 Time 852184847
|02-08-2021 00:35:57.308|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 7043 Time 852184854
|02-08-2021 00:35:57.313|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5233 Time 852184859
|02-08-2021 00:35:57.318|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5547 Time 852184864
|02-08-2021 00:35:57.325|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 6577 Time 852184871
|02-08-2021 00:35:57.325|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 120 Time 852184871
|02-08-2021 00:35:57.331|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5430 Time 852184877
|02-08-2021 00:35:57.337|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5895 Time 852184883
|02-08-2021 00:35:57.342|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5294 Time 852184888
|02-08-2021 00:35:57.347|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4723 Time 852184893
|02-08-2021 00:35:57.352|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5131 Time 852184898
|02-08-2021 00:35:57.357|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5623 Time 852184903
|02-08-2021 00:35:57.358|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 297 Time 852184904
|02-08-2021 00:35:57.363|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 4925 Time 852184909
|02-08-2021 00:35:57.368|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5044 Time 852184914
|02-08-2021 00:35:57.373|INFO |simpletest.client||||simple_test_client.hpp:206|bool SimpleTestClient::run()|RAWLatencyMicro 5771 Time 852184919
